label,0_x,0_y,0_z,0_v,1_x,1_y,1_z,1_v,2_x,2_y,2_z,2_v,3_x,3_y,3_z,3_v
down,0.605058074,0.669301093,-1.223746777,0.997105896,0.191770062,0.641380966,-1.07895577,0.997173846,0.840188682,0.954526842,-1.103184104,0.916244686,0.01441968,0.887714326,-0.911023796,0.751026928
down,0.603079498,0.675557733,-1.277751565,0.997389793,0.176173806,0.654329002,-1.117009759,0.997013152,0.840992272,0.959106445,-1.171002626,0.920742273,0.014939087,0.881438971,-0.967793643,0.738647819
down,0.602190018,0.676325619,-1.247586131,0.997696638,0.181801051,0.653645277,-1.096607447,0.996757627,0.841449857,0.959657311,-1.127144575,0.923919916,-0.000229479,0.882019281,-0.958590031,0.713142395
down,0.602068663,0.677023768,-1.262491226,0.997968376,0.145297572,0.659225881,-1.157308817,0.996819615,0.850051999,0.962155461,-1.103968382,0.929590881,0.005672709,0.878272474,-0.857148528,0.69999814
down,0.60065496,0.680793583,-1.263745666,0.998161077,0.139991313,0.68940872,-1.193470716,0.996496797,0.847340107,0.962560356,-1.039082289,0.933711112,0.017288784,0.866917849,-0.72152704,0.688997746
down,0.596831024,0.679604471,-1.279077291,0.998350143,0.121791504,0.682769477,-1.231919765,0.996309996,0.845207572,0.959692597,-1.156386971,0.939937651,0.009525402,0.863652527,-0.805488944,0.678526998
down,0.592483878,0.677650452,-1.274583101,0.998583078,0.106785953,0.684718966,-1.237888098,0.995289862,0.842795253,0.952675045,-1.111755371,0.947779894,0.010090977,0.875724971,-0.909015834,0.661114335
down,0.592491567,0.677001059,-1.245960355,0.998708069,0.112730883,0.688641608,-1.222637773,0.994743586,0.843490481,0.956654966,-0.998397052,0.95019573,0.025016079,0.900242448,-0.839991093,0.660435677
down,0.592622459,0.674126208,-1.278836012,0.998848319,0.122942209,0.704628408,-1.269256115,0.993058443,0.84224987,0.957310617,-0.987340808,0.946392059,0.091601968,0.914496958,-0.676007628,0.614383876
down,0.592700005,0.671568036,-1.249425173,0.998926759,0.123148121,0.702659786,-1.25500834,0.992872953,0.837840378,0.95631218,-0.969257832,0.944432795,0.077428326,0.913088202,-0.691412807,0.587028623
down,0.592875063,0.67076695,-1.302396774,0.999024749,0.113803506,0.709701717,-1.279203534,0.991725922,0.84180963,0.9643749,-1.051627159,0.943871796,0.075379446,0.949183345,-0.76106441,0.552846313
down,0.593010962,0.674048543,-1.272145271,0.999066353,0.112714842,0.709090889,-1.26508975,0.991459727,0.844075799,0.96815598,-1.00301528,0.941518605,0.069073975,0.947353005,-0.714033246,0.54072845
down,0.591115594,0.675257266,-1.239261508,0.999104857,0.113333605,0.704892874,-1.209235072,0.991598785,0.840328336,0.967714667,-0.924165606,0.941128194,0.057740696,0.907378018,-0.615077794,0.532522976
down,0.587103784,0.67219907,-1.268581986,0.9991678,0.105684258,0.707775772,-1.279220104,0.991891146,0.838022053,0.964782417,-0.938507259,0.939396381,0.051061682,0.910165012,-0.738879919,0.534699976
down,0.586941183,0.672504067,-1.310138345,0.999245524,0.110238992,0.713326752,-1.287948251,0.992137492,0.836880863,0.964792907,-0.9844836,0.94081533,0.06762097,0.921047211,-0.618073344,0.513125002
down,0.581701398,0.67175591,-1.295757532,0.999315083,0.099413551,0.712602317,-1.270889044,0.99209559,0.836471677,0.965154231,-0.958400369,0.941156447,0.067962147,0.930900276,-0.486891925,0.461872429
down,0.580146134,0.671478212,-1.250407219,0.99934876,0.084627993,0.708330035,-1.244965672,0.991183519,0.836895943,0.965361476,-0.915946007,0.93999207,0.065357551,0.931237757,-0.491408974,0.416690558
down,0.574467659,0.670306027,-1.176406026,0.999359488,0.096968792,0.709201992,-1.15534687,0.987416267,0.830204129,0.942948699,-0.905772507,0.939591289,0.114784017,0.933462143,-0.46219483,0.375407904
down,0.573212862,0.665383995,-1.286611795,0.999335229,0.079605915,0.721536875,-1.280400157,0.985121548,0.830691457,0.944653392,-1.020621777,0.938323855,0.054134645,0.969459534,-0.868935883,0.370191127
down,0.695769131,0.560467005,-0.593561292,0.999805391,0.202554032,0.546635628,-0.479789913,0.999934614,0.810956299,0.975877702,-0.396048456,0.726849973,0.07733959,0.958082974,-0.304141581,0.610097706
down,0.695716858,0.560297728,-0.589715362,0.999793589,0.201654583,0.547016382,-0.479981333,0.999934971,0.811354756,0.977280557,-0.400985152,0.715733051,0.077314094,0.958309948,-0.301893473,0.601401567
down,0.695257545,0.559533119,-0.517668009,0.999788105,0.197553858,0.553362429,-0.386913836,0.99993372,0.812050223,0.978096068,-0.343418062,0.709173441,0.075990833,0.964310706,-0.242896318,0.58670193
down,0.693810105,0.559186578,-0.721835554,0.999782979,0.19561024,0.556426048,-0.552913964,0.999929667,0.814178169,0.987572432,-0.513939261,0.708273649,0.075023167,0.968096435,-0.372244,0.570317209
down,0.689779878,0.556929827,-0.93643254,0.99977541,0.195065096,0.557896495,-0.590305686,0.999922991,0.814425468,0.987112164,-0.697669744,0.7117818,0.074408539,0.959442735,-0.317913115,0.547690332
down,0.688777328,0.556202352,-1.142717123,0.9997769,0.19512856,0.558240831,-0.710221648,0.999920666,0.814971805,0.98836571,-0.889829516,0.723478496,0.075464092,0.957635283,-0.389324069,0.544562399
down,0.685768723,0.559853792,-1.211485267,0.999786675,0.193918675,0.565534711,-0.754770696,0.99992311,0.815857053,0.991718531,-0.934991181,0.736289084,0.076100901,0.959843993,-0.385655582,0.546898723
down,0.682489395,0.55819726,-1.222966552,0.999794602,0.185680971,0.566592276,-0.795021892,0.999925315,0.81508714,0.992549121,-0.939336419,0.750484943,0.072492525,0.965070605,-0.436816782,0.559810758
down,0.679803431,0.559638143,-1.359354973,0.999752522,0.182718873,0.571665883,-0.952493548,0.999924839,0.814715385,0.99301815,-1.049759388,0.754081786,0.070844658,0.969721735,-0.593063772,0.587471366
down,0.679744661,0.55961287,-1.266393542,0.999735177,0.183639884,0.573691547,-0.859052539,0.999923527,0.814513505,0.988938034,-1.015475035,0.761548817,0.073032632,0.967768013,-0.521240175,0.598451018
down,0.681594789,0.5599491,-1.295835376,0.999707162,0.184269607,0.574938774,-0.863475025,0.999919593,0.814749539,0.986254752,-0.961678386,0.764064312,0.074346311,0.967407644,-0.478833437,0.607577503
down,0.681983352,0.566613913,-1.35425508,0.999577522,0.183146149,0.576183677,-0.925721943,0.999895453,0.814896405,0.985503852,-0.969162762,0.765854299,0.07589972,0.959198296,-0.363907397,0.608874023
down,0.680986285,0.56820029,-1.480408072,0.999520659,0.177932531,0.578427315,-1.0706985,0.999874949,0.814685345,0.985451758,-1.071397901,0.781546474,0.074168518,0.962729335,-0.52255547,0.627563655
down,0.675888181,0.572871327,-1.574984074,0.999552608,0.153646469,0.592598677,-1.097511292,0.99985081,0.813883185,0.979461789,-1.07491374,0.817053854,0.072412983,0.966270983,-0.389801055,0.638026595
down,0.665656686,0.57335037,-1.488429546,0.999636412,0.142910674,0.605319619,-1.016377687,0.999854863,0.809402108,0.964171112,-0.897435486,0.84835577,0.072466865,0.958360672,-0.233765572,0.635050058
down,0.664056838,0.573181212,-1.356631994,0.999689102,0.143926591,0.604106963,-0.888315797,0.999866426,0.807370782,0.955012977,-0.814993203,0.864190459,0.072701529,0.957893968,-0.084931925,0.632558465
down,0.663547993,0.572711647,-1.397413969,0.999731839,0.144306347,0.603512526,-0.905498803,0.999865055,0.805925727,0.948976457,-0.839868426,0.879790068,0.074353889,0.958088458,-0.092737146,0.628055573
down,0.658978403,0.580900073,-1.400414944,0.999781251,0.140407801,0.611037374,-0.964222312,0.999872744,0.802578807,0.956730604,-0.905436039,0.892378688,0.076387361,0.968011677,-0.267553359,0.614477277
down,0.656904757,0.586275935,-1.603264093,0.999797583,0.127787471,0.615919709,-1.11988759,0.999834776,0.797214448,0.971800685,-1.171781421,0.890029132,0.076530389,0.926260114,-0.628103495,0.558003306
down,0.654822767,0.592466295,-1.696107149,0.999820948,0.12444029,0.612995148,-1.184945226,0.999785125,0.795992374,0.98515892,-1.260565877,0.896286666,0.074946426,0.967395782,-0.553829312,0.490802526
down,0.655118465,0.604578078,-1.682035446,0.999828994,0.126440153,0.599039972,-1.155181408,0.999774694,0.791465044,0.985613465,-1.185383081,0.900679171,0.080656163,0.898145497,-0.167698354,0.471223593
down,0.655169547,0.603741229,-1.51796186,0.999830127,0.14083226,0.599445939,-0.902026653,0.999690235,0.793707013,0.985043883,-1.098468065,0.905178845,0.09417735,0.89101702,0.02979612,0.439050019
down,0.658445597,0.615638852,-1.768384933,0.99984026,0.134183779,0.606659889,-1.263124466,0.999697149,0.792368352,0.989911258,-1.246876955,0.904706061,0.083262995,0.897134244,-0.360891879,0.412953615
down,0.66076386,0.627124369,-1.827190757,0.999842346,0.133553728,0.60918051,-1.250150919,0.999704003,0.79426825,1.023483753,-1.395978332,0.905548751,0.090988934,1.003037691,-0.5608114,0.394538999
down,0.662487566,0.633240998,-1.634870291,0.999830186,0.170374274,0.61609906,-0.963896573,0.999471426,0.813836932,1.085347295,-1.371527672,0.893248141,0.137371048,0.973611772,-0.610595822,0.350702733
down,0.661642194,0.632512689,-1.59102726,0.999748111,0.183246747,0.642489552,-0.925299525,0.998194098,0.80251503,1.031934857,-1.478352189,0.869055569,0.145767465,1.027288556,-0.712019205,0.317548394
down,0.661991894,0.631217718,-1.742108107,0.999726593,0.180927828,0.655893445,-1.091252327,0.997087479,0.801359653,1.020278811,-1.647915602,0.854242146,0.169346422,1.042848945,-0.944871306,0.278448373
down,0.663134456,0.631524682,-1.538792253,0.999595225,0.164183915,0.663670957,-0.773453057,0.995783806,0.832450509,1.103954554,-1.378174067,0.819572806,0.220086962,1.135733366,-0.57621932,0.22711283
down,0.661539197,0.636296511,-1.858834624,0.999537945,0.156645402,0.666902959,-1.230017424,0.995358765,0.848186314,1.111051559,-1.51261878,0.828011572,0.199257314,1.088279724,-0.75677669,0.208214253
down,0.661251783,0.637052894,-1.546940207,0.999490201,0.181144401,0.692479432,-0.750101447,0.99520874,0.849152565,1.119464159,-1.354349971,0.803692758,0.224875718,1.09513545,-0.480093539,0.18108508
down,0.653003573,0.626315713,-1.972868681,0.999530733,0.125419676,0.65794009,-1.316393614,0.995171964,0.815397561,1.068864942,-1.605823159,0.814401388,0.131477088,1.083225727,-1.113654494,0.163608938
down,0.651481569,0.637183487,-1.67779088,0.999360263,0.147402316,0.663817048,-0.742655218,0.994428635,0.774378419,1.024865985,-1.394858599,0.803583622,0.178838775,1.057484984,-0.262126356,0.15020366
down,0.650204301,0.636420846,-1.766667724,0.999263644,0.154815212,0.673438191,-0.953652263,0.99382019,0.799079537,1.035760641,-1.512689352,0.784392715,0.203731418,1.074545264,-0.525130749,0.133098915
down,0.652217329,0.636880577,-2.396938562,0.999336243,0.013184087,0.682398677,-2.024316788,0.994502544,0.777847648,1.029770732,-1.793341398,0.797857702,0.050112743,1.21053946,-1.536896706,0.149347246
down,0.65759021,0.645828962,-2.098862648,0.999407113,-0.003486198,0.719969988,-1.625172257,0.995624185,0.805162072,1.117656469,-1.479816794,0.783707619,0.002455862,1.221931577,-1.105742455,0.148337051
down,0.657368541,0.646623611,-2.006041527,0.999419928,0.007446582,0.715125203,-1.530853987,0.995944381,0.800436676,1.095865726,-1.476794481,0.778726935,0.02736106,1.205789804,-1.003702402,0.139701262
down,0.701169133,0.449717075,-0.629547238,0.999809325,0.252060205,0.415791601,-0.378870875,0.999814391,0.792451739,0.877958238,-0.268540829,0.780930161,0.125160187,0.808142722,0.078789912,0.705777526
down,0.685609818,0.460021138,-0.668388426,0.999845207,0.228908613,0.451859474,-0.523398995,0.999854684,0.792875886,0.893507659,-0.317221463,0.812463284,0.119694151,0.827845573,-0.108893968,0.708693206
down,0.675370514,0.467863292,-0.770499289,0.99986583,0.22448869,0.482746869,-0.656905949,0.999881029,0.79175365,0.885251164,-0.373749435,0.830320835,0.110057056,0.86146903,-0.295364916,0.725873828
down,0.670646548,0.467186242,-0.85707444,0.999866128,0.221124813,0.487313271,-0.751767159,0.99988687,0.791881502,0.881028712,-0.507350266,0.843541563,0.105462268,0.870383263,-0.422019303,0.742954969
down,0.658482432,0.496886313,-0.965183377,0.999857962,0.221562773,0.489067465,-0.66111213,0.99987185,0.792123437,0.890268326,-0.671362817,0.859178901,0.105595812,0.868800521,-0.173489705,0.717941999
down,0.649783015,0.502203941,-1.082980752,0.999828815,0.222476363,0.502161324,-0.819089115,0.999856949,0.787267506,0.888440669,-0.80179292,0.871953249,0.104248062,0.871521831,-0.47912702,0.726566434
down,0.646817744,0.500615418,-1.079039335,0.999802887,0.222774699,0.508611381,-0.808793366,0.99983269,0.786092222,0.881605029,-0.799750268,0.879982412,0.103927776,0.871500671,-0.440324932,0.73036164
down,0.645413041,0.500365794,-1.094027877,0.999771178,0.226299092,0.504586279,-0.778973997,0.999812186,0.786048412,0.885479271,-0.81609726,0.886403382,0.104491033,0.873223007,-0.357495457,0.730371654
down,0.64075762,0.52823025,-0.958753705,0.999790847,0.230259374,0.555200934,-0.653952062,0.999882698,0.788317442,0.890413046,-0.691712558,0.880604386,0.106357515,0.893148541,-0.357466012,0.727844775
down,0.627577424,0.547815025,-1.100836158,0.999788702,0.234823495,0.57249397,-0.89890945,0.999873698,0.788411915,0.896400392,-0.836488426,0.89373672,0.103597425,0.904855132,-0.553658009,0.746676862
down,0.623505175,0.543016672,-1.002117038,0.999812067,0.234137684,0.552631557,-0.821934104,0.999886572,0.784730077,0.890004158,-0.719726682,0.902640045,0.104208872,0.889582098,-0.503003597,0.76129961
down,0.624879301,0.498226196,-0.8167907,0.999855876,0.229029506,0.53144294,-0.650114596,0.999936163,0.762985349,0.880362749,-0.600381434,0.886224627,0.104685165,0.877313972,-0.426398933,0.787961185
down,0.626927316,0.544561327,-0.87040633,0.999861181,0.230812505,0.571387589,-0.790182471,0.999938309,0.766269207,0.900965035,-0.613126636,0.886134148,0.102230057,0.895639598,-0.545749545,0.793246746
down,0.636015654,0.56117177,-1.009155035,0.999866664,0.245924115,0.576725006,-0.894656301,0.999938548,0.781830549,0.920552552,-0.760217786,0.886213243,0.110801235,0.889150202,-0.765819907,0.797517657
down,0.640755892,0.558966219,-1.023966551,0.999874949,0.248113841,0.574039876,-0.922234714,0.999942243,0.787564218,0.92254734,-0.774950981,0.886752963,0.113412358,0.888242304,-0.743526518,0.800926685
down,0.64117229,0.565436661,-1.125404716,0.99987638,0.252976835,0.574948609,-0.995015979,0.999941707,0.789339185,0.925581336,-0.88237828,0.888160825,0.114308558,0.887779415,-0.826610684,0.80462718
down,0.641099572,0.568930686,-1.073151112,0.999890864,0.255258143,0.579978883,-0.960172832,0.999946952,0.788779855,0.92431128,-0.821315885,0.896988451,0.113794014,0.885012925,-0.799175501,0.818418443
down,0.641080081,0.571917176,-1.150675535,0.999894142,0.26093033,0.580734611,-1.002785921,0.999950051,0.788529515,0.925066113,-0.922951877,0.903628945,0.114153132,0.884309828,-0.855632126,0.827829778
down,0.641318738,0.575554669,-1.12143445,0.999899149,0.262523413,0.584400177,-1.003949165,0.999953151,0.787732959,0.924303412,-0.891468823,0.912127674,0.113988623,0.885323703,-0.885797858,0.840215206
down,0.647159338,0.578846335,-0.997101665,0.99977684,0.251955688,0.584682107,-0.874108493,0.999920428,0.766429365,0.931093156,-0.752673447,0.885382473,0.114319943,0.904561877,-0.62347728,0.848353386
down,0.639696836,0.595395207,-1.05715394,0.999803364,0.248045325,0.597535968,-0.919165611,0.999923527,0.768369734,0.943565488,-0.838272929,0.897009075,0.112365328,0.907342732,-0.658196807,0.857343316
down,0.636234283,0.600147426,-1.008049965,0.99982512,0.245687321,0.600526452,-0.892306209,0.999929547,0.76843065,0.944123983,-0.793976188,0.903314352,0.111922681,0.908199251,-0.662899792,0.863469362
down,0.631238997,0.599478304,-1.078389406,0.999841869,0.24372676,0.604205191,-0.926776052,0.999935806,0.767472327,0.946294844,-0.866605878,0.912329316,0.111530185,0.911946833,-0.715499997,0.872506917
down,0.626387358,0.597699523,-0.948097825,0.999869347,0.240387395,0.603554308,-0.925787747,0.99994272,0.76673758,0.941363692,-0.664686024,0.915490746,0.109941974,0.907258153,-0.763109982,0.873968899
down,0.622899294,0.59674269,-0.891973495,0.999881506,0.237748593,0.6048069,-0.887194991,0.999946475,0.766781211,0.942544937,-0.641653836,0.912572145,0.106666885,0.909646332,-0.735706449,0.869802654
down,0.623154402,0.597337604,-0.919171333,0.99988997,0.235774845,0.605036438,-0.865233541,0.999951243,0.769334674,0.950498462,-0.710277915,0.908842564,0.105331615,0.915766358,-0.721629977,0.865724206
down,0.621916592,0.597840071,-0.904139519,0.999902666,0.234884575,0.606809974,-0.872603297,0.999956787,0.769801497,0.951538861,-0.66190058,0.909623742,0.104906306,0.914243877,-0.768865943,0.861858547
down,0.620420337,0.598207176,-0.941393733,0.999913573,0.234961987,0.606799722,-0.883326352,0.999961376,0.769715905,0.94987911,-0.71896255,0.91454339,0.104027174,0.913952112,-0.830840886,0.866380513
down,0.615785718,0.597917378,-1.02923131,0.999928474,0.235938624,0.60681355,-0.944094956,0.999965966,0.769709527,0.945476174,-0.828569055,0.925244808,0.101187505,0.911957443,-0.829877079,0.873727202
down,0.614594221,0.599831045,-1.008729696,0.99993521,0.236931682,0.608862221,-0.877053559,0.999966621,0.771767318,0.947561443,-0.793437123,0.930411041,0.101403609,0.910763025,-0.791409791,0.870209754
down,0.614655256,0.599759936,-1.085412145,0.999941528,0.240678936,0.606684744,-0.946613967,0.999969423,0.772642374,0.947111964,-0.85543412,0.935621023,0.102025092,0.909880936,-0.867277622,0.876499116
down,0.618849039,0.601772308,-1.114042044,0.999943614,0.243460625,0.606906056,-0.957801521,0.999969602,0.774093628,0.950958788,-0.934418321,0.930223286,0.106053747,0.911736608,-0.928791821,0.870540142
down,0.619707048,0.604681671,-1.193393707,0.999943674,0.245840311,0.595782995,-0.988534093,0.999969721,0.774329484,0.955079436,-1.014430881,0.925562561,0.108310297,0.912643194,-0.933749795,0.862965345
down,0.619967818,0.611902356,-1.152623773,0.999941766,0.247176439,0.596533954,-0.964451134,0.999969006,0.774165034,0.959645629,-0.957089722,0.921024382,0.111209616,0.912647188,-0.892817378,0.851049185
